Datetime,Computer - kWatts,Plug Load (kWatts),Air Conditioner-kWatts,light + fan - kWatts 
04-18-2023 15:00:00,0,0.0013,0.1929,0.0206
04-18-2023 15:15:00,0,0.0013,0.1929,0.0206
04-18-2023 15:30:00,0,0.002,0.352,0.0219
04-18-2023 15:45:00,0,0.0007,0.1037,0.0067
04-18-2023 16:00:00,0,0.0007,0.1037,0.0067
04-18-2023 16:15:00,0,0.0007,0.1037,0.0067
04-18-2023 16:30:00,0,0.0007,0.1037,0.0067
04-18-2023 16:45:00,0,0.0007,0.1037,0.0067
04-18-2023 17:00:00,0,0.0007,0.1037,0.0067
04-18-2023 17:15:00,0,0.0007,0.1037,0.0067
04-18-2023 17:30:00,0,0.0007,0.1037,0.0067
04-18-2023 17:45:00,0,0.0007,0.1037,0.0067
04-18-2023 18:00:00,0,0.0007,0.1037,0.0067
04-18-2023 18:15:00,0,0.0007,0.1037,0.0067
04-18-2023 18:30:00,0,0.0007,0.1037,0.0067
04-18-2023 18:45:00,0,0.0007,0.1037,0.0067
04-18-2023 19:00:00,0,0.0007,0.1037,0.0067
04-18-2023 19:15:00,0,0.0007,0.1037,0.0067
04-18-2023 19:30:00,0,0.0007,0.1037,0.0067
04-18-2023 19:45:00,0,0.0007,0.1037,0.0067
04-18-2023 20:00:00,0,0.0007,0.1037,0.0067
04-18-2023 20:15:00,0,0.0007,0.1037,0.0067
04-18-2023 20:30:00,0,0.0007,0.1037,0.0067
04-18-2023 20:45:00,0,0.0001,0.0001,0
04-18-2023 21:00:00,0,0.0001,0,0
04-18-2023 21:15:00,0,0,0,0
04-18-2023 21:30:00,0,0,0,0
04-18-2023 21:45:00,0,0,0,0
04-18-2023 22:00:00,0,0.0001,0,0
04-18-2023 22:15:00,0,0.0002,0.0001,0
04-18-2023 22:30:00,0,0.0002,0.0001,0
04-18-2023 22:45:00,0,0.0002,0.0001,0
04-18-2023 23:00:00,0,0.0002,0.0001,0
04-18-2023 23:15:00,0,0.0002,0.0001,0
04-18-2023 23:30:00,0,0.0003,0.0001,0
04-18-2023 23:45:00,0,0.0006,0.0003,0
04-19-2023 00:00:00,0,0.0006,0.0003,0
04-19-2023 00:15:00,0,0.0001,0.0001,0
04-19-2023 00:30:00,0,0.0002,0.0001,0
04-19-2023 00:45:00,0,0.0002,0.0001,0
04-19-2023 01:00:00,0,0.0002,0.0001,0
04-19-2023 01:15:00,0,0.0002,0.0001,0
04-19-2023 01:30:00,0,0.0002,0.0001,0
04-19-2023 01:45:00,0,0.0002,0.0001,0
04-19-2023 02:00:00,0,0.0002,0.0001,0
04-19-2023 02:15:00,0,0.0002,0.0001,0
04-19-2023 02:30:00,0,0,0,0
04-19-2023 02:45:00,0,0,0,0
04-19-2023 03:00:00,0,0,0,0
04-19-2023 03:15:00,0,0,0,0
04-19-2023 03:30:00,0,0,0,0
04-19-2023 03:45:00,0,0,0,0
04-19-2023 04:00:00,0,0,0,0
04-19-2023 04:15:00,0,0,0,0
04-19-2023 04:30:00,0,0,0,0
04-19-2023 04:45:00,0,0,0,0
04-19-2023 05:00:00,0,0,0,0
04-19-2023 05:15:00,0,0,0,0
04-19-2023 05:30:00,0,0,0,0
04-19-2023 05:45:00,0,0,0,0
04-19-2023 06:00:00,0,0,0,0
04-19-2023 06:15:00,0,0,0,0
04-19-2023 06:30:00,0,0,0,0
04-19-2023 06:45:00,0,0,0,0
04-19-2023 07:00:00,0,0,0,0
04-19-2023 07:15:00,0,0,0,0
04-19-2023 07:30:00,0,0,0,0
04-19-2023 07:45:00,0,0,0,0
04-19-2023 08:00:00,0,0,0,0
04-19-2023 08:15:00,0,0,0,0
04-19-2023 08:30:00,0,0,0,0
04-19-2023 08:45:00,0,0,0,0
04-19-2023 09:00:00,0,0,0,0
04-19-2023 09:15:00,0,0,0,0
04-19-2023 09:30:00,0,0,0,0
04-19-2023 09:45:00,0,0,0,0
04-19-2023 10:00:00,0,0,0,0
04-19-2023 10:15:00,0,0,0,0
04-19-2023 10:30:00,0,0,0,0
04-19-2023 10:45:00,0,0,0,0
04-19-2023 11:00:00,0,0,0,0
04-19-2023 11:15:00,0,0,0,0
04-19-2023 11:30:00,0,0,0,0
04-19-2023 11:45:00,0,0,0,0
04-19-2023 12:00:00,0,0.0001,0.0001,0
04-19-2023 12:15:00,0,0.0001,0.0001,0
04-19-2023 12:30:00,0,0.0001,0.0001,0
04-19-2023 12:45:00,0,0.0001,0.0001,0
04-19-2023 13:00:00,0,0,0.0325,0.0036
04-19-2023 13:15:00,0,0,0.1563,0.0172
04-19-2023 13:30:00,0,0,0.1563,0.0172
04-19-2023 13:45:00,0,0,0.1563,0.0172
04-19-2023 14:00:00,0,0,0.1563,0.0172
04-19-2023 14:15:00,0,0,0.9113,0.0744
04-19-2023 14:30:00,0,0.0041,0.8298,0.0679
04-19-2023 14:45:00,0,0.0023,0.4493,0.0365
04-19-2023 15:00:00,0,0.0023,0.4498,0.0366
04-19-2023 15:15:00,0,0.0003,0.7456,0.0622
04-19-2023 15:30:00,0,0.0008,0.1553,0.0131
04-19-2023 15:45:00,0,0.0008,0.1553,0.0131
04-19-2023 16:00:00,0,0.0008,0.1553,0.0131
04-19-2023 16:15:00,0,0.0008,0.1553,0.0131
04-19-2023 16:30:00,0,0.0008,0.1553,0.0131
04-19-2023 16:45:00,0,0.0008,0.1553,0.0131
04-19-2023 17:00:00,0,0.0011,0.4937,0.0437
04-19-2023 17:15:00,0,0.0012,0.4505,0.0401
04-19-2023 17:30:00,0,0.0012,0.4505,0.0401
04-19-2023 17:45:00,0,0.0011,0.5741,0.0508
04-19-2023 18:00:00,0,0.0016,0.4199,0.0371
04-19-2023 18:15:00,0,0.0016,0.4199,0.0371
04-19-2023 18:30:00,0,0.0009,0.5703,0.0489
04-19-2023 18:45:00,0,0.0016,0.3264,0.0279
04-19-2023 19:00:00,0,0.0016,0.3264,0.0279
04-19-2023 19:15:00,0,0,0,0
04-19-2023 19:30:00,0,0.0005,0.0003,0
04-19-2023 19:45:00,0,0.0006,0.0004,0
04-19-2023 20:00:00,0,0.0004,0.0002,0
04-19-2023 20:15:00,0,0.0003,0.0001,0
04-19-2023 20:30:00,0,0.0004,0.0001,0
04-19-2023 20:45:00,0,0.0004,0.0028,0.0015
04-19-2023 21:00:00,0,0.0001,0.0432,0.0237
04-19-2023 21:15:00,0,0.0001,0.0432,0.0237
04-19-2023 21:30:00,0,0.0002,0.1799,0.0276
04-19-2023 21:45:00,0,0.0002,0.3478,0.0324
04-19-2023 22:00:00,0,0.0002,0.3478,0.0324
04-19-2023 22:15:00,0,0,0,0
04-19-2023 22:30:00,0,0,0,0
04-19-2023 22:45:00,0,0,0,0
04-19-2023 23:00:00,0,0,0,0
04-19-2023 23:15:00,0,0.0001,0,0
04-19-2023 23:30:00,0,0,0,0
04-19-2023 23:45:00,0,0,0,0
04-20-2023 00:00:00,0,0,0,0
04-20-2023 00:15:00,0,0,0,0
04-20-2023 00:30:00,0,0,0,0
04-20-2023 00:45:00,0,0,0,0
04-20-2023 01:00:00,0,0,0,0
04-20-2023 01:15:00,0,0,0.0001,0
04-20-2023 01:30:00,0,0,0.0001,0
04-20-2023 01:45:00,0,0,0.0001,0
04-20-2023 02:00:00,0,0,0.0001,0
04-20-2023 02:15:00,0,0,0.0001,0
04-20-2023 02:30:00,0,0,0.0001,0
04-20-2023 02:45:00,0,0,0.0001,0
04-20-2023 03:00:00,0,0,0.0001,0
04-20-2023 03:15:00,0,0,0,0
04-20-2023 03:30:00,0,0,0,0
04-20-2023 03:45:00,0,0,0,0
04-20-2023 04:00:00,0,0,0,0
04-20-2023 04:15:00,0,0,0,0
04-20-2023 04:30:00,0,0,0,0
04-20-2023 04:45:00,0,0,0,0
04-20-2023 05:00:00,0,0,0,0
04-20-2023 05:15:00,0,0,0,0
04-20-2023 05:30:00,0,0,0,0
04-20-2023 05:45:00,0,0,0.0001,0
04-20-2023 06:00:00,0,0,0.0001,0
04-20-2023 06:15:00,0,0,0.0001,0
04-20-2023 06:30:00,0,0,0,0
04-20-2023 06:45:00,0,0,0,0
04-20-2023 07:00:00,0,0,0,0
04-20-2023 07:15:00,0,0,0,0
04-20-2023 07:30:00,0,0,0,0
04-20-2023 07:45:00,0,0,0,0
04-20-2023 08:00:00,0,0,0,0
04-20-2023 08:15:00,0,0,0,0
04-20-2023 08:30:00,0,0,0,0
04-20-2023 08:45:00,0,0,0,0
04-20-2023 09:00:00,0,0,0,0
04-20-2023 09:15:00,0,0,0,0
04-20-2023 09:30:00,0,0,0,0
04-20-2023 09:45:00,0,0,0,0
04-20-2023 10:00:00,0,0.0001,0.0847,0.0075
04-20-2023 10:15:00,0,0.0005,0.4097,0.0364
04-20-2023 10:30:00,0,0.0005,0.4097,0.0364
04-20-2023 10:45:00,0,0.0002,0.7356,0.061
04-20-2023 11:00:00,0,0.0006,0.3565,0.0296
04-20-2023 11:15:00,0,0.0006,0.3565,0.0296
04-20-2023 11:30:00,0,0.0004,0.4239,0.0345
04-20-2023 11:45:00,0,0,0.5256,0.0419
04-20-2023 12:00:00,0,0,0.5256,0.0419
04-20-2023 12:15:00,0,0,0.8537,0.0651
04-20-2023 12:30:00,0,0,0.6035,0.0459
04-20-2023 12:45:00,0,0.0001,0.8796,0.0662
04-20-2023 13:00:00,0,0,0.8912,0.0699
04-20-2023 13:15:00,0,0,0.2462,0.0228
04-20-2023 13:30:00,0,0,0,0
04-20-2023 13:45:00,0,0,0,0
04-20-2023 14:00:00,0,0.0001,0.0001,0
04-20-2023 14:15:00,0,0.0002,0.0002,0
04-20-2023 14:30:00,0,0.0001,0,0
04-20-2023 14:45:00,0,0.0002,0.0001,0
04-20-2023 15:00:00,0,0.0002,0.0001,0
04-20-2023 15:15:00,0,0.0004,0.0002,0
04-20-2023 15:30:00,0,0.0003,0.0002,0
04-20-2023 15:45:00,0,0.0003,0.0002,0
04-20-2023 16:00:00,0,0.0004,0.0004,0
04-20-2023 16:15:00,0,0.0004,0.0005,0
04-20-2023 16:30:00,0,0.0004,0.0005,0
04-20-2023 16:45:00,0,0,0.066,0.0063
04-20-2023 17:00:00,0,0,0.0804,0.0077
04-20-2023 17:15:00,0,0,0.0804,0.0077
04-20-2023 17:30:00,0,0.0001,0.0931,0.0087
04-20-2023 17:45:00,0,0.0007,0.3035,0.0249
04-20-2023 18:00:00,0,0.0007,0.3035,0.0249
04-20-2023 18:15:00,0,0.0007,0.3035,0.0249
04-20-2023 18:30:00,0,0.0007,0.3035,0.0249
04-20-2023 18:45:00,0,0.0008,0.5583,0.048
04-20-2023 19:00:00,0,0.0013,0.34,0.0301
04-20-2023 19:15:00,0,0.0013,0.34,0.0301
04-20-2023 19:30:00,0,0.0003,0.0001,0
04-20-2023 19:45:00,0,0.0005,0.0002,0
04-20-2023 20:00:00,0,0.0005,0.0002,0
04-20-2023 20:15:00,0,0,0,0
04-20-2023 20:30:00,0,0.0001,0,0
04-20-2023 20:45:00,0,0,0,0
04-20-2023 21:00:00,0,0,0,0
04-20-2023 21:15:00,0,0,0,0
04-20-2023 21:30:00,0,0,0,0
04-20-2023 21:45:00,0,0,0,0
04-20-2023 22:00:00,0,0,0,0
04-20-2023 22:15:00,0,0,0,0
04-20-2023 22:30:00,0,0,0,0
04-20-2023 22:45:00,0,0.0001,0.0001,0
04-20-2023 23:00:00,0,0.0001,0.0001,0
04-20-2023 23:15:00,0,0.0001,0.0001,0
04-20-2023 23:30:00,0,0.0001,0.0001,0
04-20-2023 23:45:00,0,0.0001,0.0001,0
04-21-2023 00:00:00,0,0.0001,0.0001,0
04-21-2023 00:15:00,0,0.0001,0.0001,0
04-21-2023 00:30:00,0,0.0001,0.0001,0
04-21-2023 00:45:00,0,0.0001,0.0001,0
04-21-2023 01:00:00,0,0.0001,0.0001,0
04-21-2023 01:15:00,0,0.0001,0.0001,0
04-21-2023 01:30:00,0,0.0001,0.0001,0
04-21-2023 01:45:00,0,0,0,0
04-21-2023 02:00:00,0,0,0,0
04-21-2023 02:15:00,0,0,0,0
04-21-2023 02:30:00,0,0,0,0
04-21-2023 02:45:00,0,0,0,0
04-21-2023 03:00:00,0,0,0,0
04-21-2023 03:15:00,0,0,0,0
04-21-2023 03:30:00,0,0,0,0
04-21-2023 03:45:00,0,0,0,0
04-21-2023 04:00:00,0,0,0,0
04-21-2023 04:15:00,0,0,0,0
04-21-2023 04:30:00,0,0,0,0
04-21-2023 04:45:00,0,0,0,0
04-21-2023 05:00:00,0,0,0,0
04-21-2023 05:15:00,0,0,0,0
04-21-2023 05:30:00,0,0,0,0
04-21-2023 05:45:00,0,0,0,0
04-21-2023 06:00:00,0,0,0,0
04-21-2023 06:15:00,0,0,0,0
04-21-2023 06:30:00,0,0,0,0
04-21-2023 06:45:00,0,0,0,0
04-21-2023 07:00:00,0,0,0,0
04-21-2023 07:15:00,0,0,0,0
04-21-2023 07:30:00,0,0,0.0001,0
04-21-2023 07:45:00,0,0,0.0001,0
04-21-2023 08:00:00,0,0,0.0001,0
04-21-2023 08:15:00,0,0,0.0001,0
04-21-2023 08:30:00,0,0,0.0001,0
04-21-2023 08:45:00,0,0,0.0001,0
04-21-2023 09:00:00,0,0,0,0
04-21-2023 09:15:00,0,0,0.0001,0
04-21-2023 09:30:00,0,0,0.0001,0
04-21-2023 09:45:00,0,0,0,0
04-21-2023 10:00:00,0,0,0,0
04-21-2023 10:15:00,0,0,0,0
04-21-2023 10:30:00,0,0,0,0
04-21-2023 10:45:00,0,0,0,0.0119
04-21-2023 11:00:00,0,0,0,0.0297
04-21-2023 11:15:00,0,0,0,0.0297
04-21-2023 11:30:00,0,0,0,0.07
04-21-2023 11:45:00,0,0,0.5684,0.0624
04-21-2023 12:00:00,0,0,0.908,0.0558
04-21-2023 12:15:00,0,0,0.8557,0.0551
04-21-2023 12:30:00,0,0.002,0.4894,0.0312
04-21-2023 12:45:00,0,0.0021,0.4817,0.0307
04-21-2023 13:00:00,0,0,0.0336,0.0023
04-21-2023 13:15:00,0,0.0001,0.0094,0.0006
04-21-2023 13:30:00,0,0.0001,0.0031,0.0002
04-21-2023 13:45:00,0,0.0001,0.0003,0
04-21-2023 14:00:00,0,0.0001,0.0003,0
04-21-2023 14:15:00,0,0,0.0001,0
04-21-2023 14:30:00,0,0,0,0
04-21-2023 14:45:00,0,0,0,0
04-21-2023 15:00:00,0,0.0001,0.0001,0
04-21-2023 15:15:00,0,0.0001,0.0002,0
04-21-2023 15:30:00,0,0.0001,0.0002,0
04-21-2023 15:45:00,0,0.0001,0.0002,0
04-21-2023 16:00:00,0,0,0.0001,0
04-21-2023 16:15:00,0,0.0001,0.0001,0.0061
04-21-2023 16:30:00,0,0.0001,0.0003,0.0152
04-21-2023 16:45:00,0,0.0001,0.0003,0.0152
04-21-2023 17:00:00,0,0.0001,0.0003,0.0152
04-21-2023 17:15:00,0,0.0001,0.0003,0.0152
04-21-2023 17:30:00,0,0.0001,0.0003,0.0152
04-21-2023 17:45:00,0,0.0001,0.0003,0.0152
04-21-2023 18:00:00,0,0,0,0.0783
04-21-2023 18:15:00,0,0,0,0.0722
04-21-2023 18:30:00,0,0,0,0.0504
04-21-2023 18:45:00,0,0,0.0001,0.0447
04-21-2023 19:00:00,0,0,0.0001,0.0397
04-21-2023 19:15:00,0,0,0.0001,0.0339
04-21-2023 19:30:00,0,0,0.0001,0.0339
04-21-2023 19:45:00,0,0,0,0.0266
04-21-2023 20:00:00,0,0,0,0.0223
04-21-2023 20:15:00,0,0,0,0.0121
04-21-2023 20:30:00,0,0,0,0
04-21-2023 20:45:00,0,0,0,0
04-21-2023 21:00:00,0,0,0,0
04-21-2023 21:15:00,0,0,0,0
04-21-2023 21:30:00,0,0,0,0
04-21-2023 21:45:00,0,0,0,0
04-21-2023 22:00:00,0,0,0,0
04-21-2023 22:15:00,0,0,0,0
04-21-2023 22:30:00,0,0.0001,0,0
04-21-2023 22:45:00,0,0.0001,0,0
04-21-2023 23:00:00,0,0,0,0
04-21-2023 23:15:00,0,0,0,0
04-21-2023 23:30:00,0,0,0,0
04-21-2023 23:45:00,0,0,0,0
04-22-2023 00:00:00,0,0,0,0
04-22-2023 00:15:00,0,0,0,0
04-22-2023 00:30:00,0,0,0,0
04-22-2023 00:45:00,0,0,0,0
04-22-2023 01:00:00,0,0,0,0
04-22-2023 01:15:00,0,0,0,0
04-22-2023 01:30:00,0,0,0,0
04-22-2023 01:45:00,0,0,0,0
04-22-2023 02:00:00,0,0,0,0
04-22-2023 02:15:00,0,0,0,0
04-22-2023 02:30:00,0,0,0,0
04-22-2023 02:45:00,0,0,0,0
04-22-2023 03:00:00,0,0,0,0
04-22-2023 03:15:00,0,0,0,0
04-22-2023 03:30:00,0,0,0,0
04-22-2023 03:45:00,0,0,0,0
04-22-2023 04:00:00,0,0,0.0001,0
04-22-2023 04:15:00,0,0,0.0001,0
04-22-2023 04:30:00,0,0,0.0001,0
04-22-2023 04:45:00,0,0,0.0001,0
04-22-2023 05:00:00,0,0,0.0001,0
04-22-2023 05:15:00,0,0,0,0
04-22-2023 05:30:00,0,0,0.0001,0
04-22-2023 05:45:00,0,0,0.0001,0
04-22-2023 06:00:00,0,0,0,0
04-22-2023 06:15:00,0,0,0,0
04-22-2023 06:30:00,0,0,0,0
04-22-2023 06:45:00,0,0,0,0
04-22-2023 07:00:00,0,0,0,0
04-22-2023 07:15:00,0,0,0,0
04-22-2023 07:30:00,0,0,0,0
04-22-2023 07:45:00,0,0,0,0
04-22-2023 08:00:00,0,0,0,0
04-22-2023 08:15:00,0,0,0,0
04-22-2023 08:30:00,0,0,0,0
04-22-2023 08:45:00,0,0,0,0
04-22-2023 09:00:00,0,0,0,0
04-22-2023 09:15:00,0,0,0,0
04-22-2023 09:30:00,0,0,0,0
04-22-2023 09:45:00,0,0,0,0
04-22-2023 10:00:00,0,0,0,0
04-22-2023 10:15:00,0,0,0,0
04-22-2023 10:30:00,0,0,0,0
04-22-2023 10:45:00,0,0,0,0
04-22-2023 11:00:00,0,0,0.2542,0.0294
04-22-2023 11:15:00,0,0,0.9057,0.0851
04-22-2023 11:30:00,0,0,0.8615,0.0819
04-22-2023 11:45:00,0,0,0.7647,0.0735
04-22-2023 12:00:00,0,0.0002,0.2194,0.0213
04-22-2023 12:15:00,0,0.0002,0.2194,0.0213
04-22-2023 12:30:00,0,0.0002,0.2194,0.0213
04-22-2023 12:45:00,0,0.0002,0.2195,0.0208
04-22-2023 13:00:00,0,0.0003,0.2219,0
04-22-2023 13:15:00,0,0.0003,0.2219,0
04-22-2023 13:30:00,0,0.0003,0.2219,0
04-22-2023 13:45:00,0,0.0003,0.2219,0
04-22-2023 14:00:00,0,0.0003,0.2219,0
04-22-2023 14:15:00,0,0.0008,0.6492,0
04-22-2023 14:30:00,0,0,0.0339,0
04-22-2023 14:45:00,0,0,0.0339,0
04-22-2023 15:00:00,0,0,0.0339,0
04-22-2023 15:15:00,0,0,0.0339,0
04-22-2023 15:30:00,0,0,0.0339,0
04-22-2023 15:45:00,0,0,0.0265,0
04-22-2023 16:00:00,0,0,0,0
04-22-2023 16:15:00,0,0,0,0
04-22-2023 16:30:00,0,0,0,0
04-22-2023 16:45:00,0,0,0,0
04-22-2023 17:00:00,0,0,0,0
04-22-2023 17:15:00,0,0,0,0
04-22-2023 17:30:00,0,0,0,0
04-22-2023 17:45:00,0,0,0,0
04-22-2023 18:00:00,0,0,0,0
04-22-2023 18:15:00,0,0,0,0
04-22-2023 18:30:00,0,0.0001,0,0
04-22-2023 18:45:00,0,0.0002,0,0
04-22-2023 19:00:00,0,0.0002,0,0
04-22-2023 19:15:00,0,0.0002,0,0
04-22-2023 19:30:00,0,0.0002,0,0
04-22-2023 19:45:00,0,0.0002,0,0
04-22-2023 20:00:00,0,0.0002,0,0
04-22-2023 20:15:00,0,0.0002,0,0
04-22-2023 20:30:00,0,0.0002,0,0
04-22-2023 20:45:00,0,0.0002,0.0001,0
04-22-2023 21:00:00,0,0.0002,0.0004,0
04-22-2023 21:15:00,0,0.0002,0.0004,0
04-22-2023 21:30:00,0,0.0002,0.0004,0
04-22-2023 21:45:00,0,0.0002,0.0004,0
04-22-2023 22:00:00,0,0.0002,0.0004,0
04-22-2023 22:15:00,0,0.0002,0.0004,0
04-22-2023 22:30:00,0,0.0002,0.0004,0
04-22-2023 22:45:00,0,0.0002,0.0004,0
04-22-2023 23:00:00,0,0.0001,0.0003,0
04-22-2023 23:15:00,0,0,0,0
04-22-2023 23:30:00,0,0,0,0
04-22-2023 23:45:00,0,0,0,0
04-23-2023 00:00:00,0,0,0,0
04-23-2023 00:15:00,0,0,0,0
04-23-2023 00:30:00,0,0,0,0
04-23-2023 00:45:00,0,0,0,0
04-23-2023 01:00:00,0,0,0,0
04-23-2023 01:15:00,0,0,0,0
04-23-2023 01:30:00,0,0,0,0
04-23-2023 01:45:00,0,0,0,0
04-23-2023 02:00:00,0,0,0,0
04-23-2023 02:15:00,0,0,0,0
04-23-2023 02:30:00,0,0,0,0
04-23-2023 02:45:00,0,0,0,0
04-23-2023 03:00:00,0,0,0,0
04-23-2023 03:15:00,0,0,0,0
04-23-2023 03:30:00,0,0,0,0
04-23-2023 03:45:00,0,0,0,0
04-23-2023 04:00:00,0,0,0,0
04-23-2023 04:15:00,0,0,0,0
04-23-2023 04:30:00,0,0,0,0
04-23-2023 04:45:00,0,0,0,0
04-23-2023 05:00:00,0,0,0,0
04-23-2023 05:15:00,0,0,0,0
04-23-2023 05:30:00,0,0,0,0
04-23-2023 05:45:00,0,0,0,0
04-23-2023 06:00:00,0,0,0,0
04-23-2023 06:15:00,0,0,0,0
04-23-2023 06:30:00,0,0,0,0
04-23-2023 06:45:00,0,0,0,0
04-23-2023 07:00:00,0,0,0,0
04-23-2023 07:15:00,0,0,0.0001,0
04-23-2023 07:30:00,0,0,0.0001,0
04-23-2023 07:45:00,0,0,0,0
04-23-2023 08:00:00,0,0,0,0
04-23-2023 08:15:00,0,0,0,0
04-23-2023 08:30:00,0,0,0,0
04-23-2023 08:45:00,0,0,0,0
04-23-2023 09:00:00,0,0,0,0
04-23-2023 09:15:00,0,0,0,0
04-23-2023 09:30:00,0,0,0,0
04-23-2023 09:45:00,0,0,0,0
04-23-2023 10:00:00,0,0,0,0
04-23-2023 10:15:00,0,0,0,0
04-23-2023 10:30:00,0,0,0,0
04-23-2023 10:45:00,0,0,0,0
04-23-2023 11:00:00,0,0,0,0
04-23-2023 11:15:00,0,0,0,0
04-23-2023 11:30:00,0,0,0,0
04-23-2023 11:45:00,0,0,0,0
04-23-2023 12:00:00,0,0,0,0
04-23-2023 12:15:00,0,0,0,0
04-23-2023 12:30:00,0,0,0,0
04-23-2023 12:45:00,0,0,0,0
04-23-2023 13:00:00,0,0,0,0
04-23-2023 13:15:00,0,0,0.0001,0
04-23-2023 13:30:00,0,0,0.0001,0
04-23-2023 13:45:00,0,0,0.0001,0
04-23-2023 14:00:00,0,0,0.0001,0
04-23-2023 14:15:00,0,0,0.0001,0
04-23-2023 14:30:00,0,0,0.0001,0
04-23-2023 14:45:00,0,0,0,0
04-23-2023 15:00:00,0,0,0,0
04-23-2023 15:15:00,0,0,0,0
04-23-2023 15:30:00,0,0,0,0
04-23-2023 15:45:00,0,0,0,0
04-23-2023 16:00:00,0,0,0,0
04-23-2023 16:15:00,0,0,0,0
04-23-2023 16:30:00,0,0,0,0
04-23-2023 16:45:00,0,0,0,0
04-23-2023 17:00:00,0,0,0.0001,0
04-23-2023 17:15:00,0,0,0,0
04-23-2023 17:30:00,0,0,0,0
04-23-2023 17:45:00,0,0,0,0
04-23-2023 18:00:00,0,0,0,0
04-23-2023 18:15:00,0,0,0,0
04-23-2023 18:30:00,0,0,0,0
04-23-2023 18:45:00,0,0,0,0
04-23-2023 19:00:00,0,0.0001,0,0
04-23-2023 19:15:00,0,0.0001,0,0
04-23-2023 19:30:00,0,0.0001,0,0
04-23-2023 19:45:00,0,0.0001,0,0
04-23-2023 20:00:00,0,0,0,0
04-23-2023 20:15:00,0,0,0,0
04-23-2023 20:30:00,0,0,0,0
04-23-2023 20:45:00,0,0,0,0
04-23-2023 21:00:00,0,0,0,0
04-23-2023 21:15:00,0,0,0,0
04-23-2023 21:30:00,0,0.0001,0,0
04-23-2023 21:45:00,0,0.0001,0.0001,0
04-23-2023 22:00:00,0,0,0,0
04-23-2023 22:15:00,0,0,0,0
04-23-2023 22:30:00,0,0,0,0
04-23-2023 22:45:00,0,0,0,0
04-23-2023 23:00:00,0,0,0,0
04-23-2023 23:15:00,0,0,0,0
04-23-2023 23:30:00,0,0,0,0
04-23-2023 23:45:00,0,0,0,0
04-24-2023 00:00:00,0,0,0,0
04-24-2023 00:15:00,0,0,0,0
04-24-2023 00:30:00,0,0,0,0
04-24-2023 00:45:00,0,0,0,0
04-24-2023 01:00:00,0,0,0,0
04-24-2023 01:15:00,0,0,0,0
04-24-2023 01:30:00,0,0,0,0
04-24-2023 01:45:00,0,0,0,0
04-24-2023 02:00:00,0,0,0,0
04-24-2023 02:15:00,0,0,0,0
04-24-2023 02:30:00,0,0,0,0
04-24-2023 02:45:00,0,0,0,0
04-24-2023 03:00:00,0,0,0,0
04-24-2023 03:15:00,0,0,0,0
04-24-2023 03:30:00,0,0,0,0
04-24-2023 03:45:00,0,0,0,0
04-24-2023 04:00:00,0,0,0,0
04-24-2023 04:15:00,0,0,0,0
04-24-2023 04:30:00,0,0,0,0
04-24-2023 04:45:00,0,0,0,0
04-24-2023 05:00:00,0,0,0,0
04-24-2023 05:15:00,0,0,0,0
04-24-2023 05:30:00,0,0,0,0
04-24-2023 05:45:00,0,0,0,0
04-24-2023 06:00:00,0,0,0,0
04-24-2023 06:15:00,0,0,0,0
04-24-2023 06:30:00,0,0,0,0
04-24-2023 06:45:00,0,0,0,0
04-24-2023 07:00:00,0,0,0,0
04-24-2023 07:15:00,0,0,0,0
04-24-2023 07:30:00,0,0,0,0
04-24-2023 07:45:00,0,0,0,0
04-24-2023 08:00:00,0,0,0,0
04-24-2023 08:15:00,0,0,0,0
04-24-2023 08:30:00,0,0,0,0
04-24-2023 08:45:00,0,0,0,0
04-24-2023 09:00:00,0,0,0,0
04-24-2023 09:15:00,0,0,0,0
04-24-2023 09:30:00,0,0,0,0
04-24-2023 09:45:00,0,0,0.0001,0
04-24-2023 10:00:00,0,0,0.0001,0
04-24-2023 10:15:00,0,0,0,0
04-24-2023 10:30:00,0,0,0,0
04-24-2023 10:45:00,0,0,0,0
04-24-2023 11:00:00,0,0,0,0.039
04-24-2023 11:15:00,0,0,0.3634,0.083
04-24-2023 11:30:00,0,0,0.2664,0.0812
04-24-2023 11:45:00,0,0,0.0561,0.0801
04-24-2023 12:00:00,0,0.0001,0.8121,0.0669
04-24-2023 12:15:00,0,0.0002,0.8235,0.0705
04-24-2023 12:30:00,0,0.0003,0.8104,0.0699
04-24-2023 12:45:00,0,0.0002,0.7934,0.0686
04-24-2023 13:00:00,0,0.0003,0.7977,0.0713
04-24-2023 13:15:00,0,0.0001,0.6568,0.0575
04-24-2023 13:30:00,0,0,0.2407,0.0206
04-24-2023 13:45:00,0,0.0001,0.0003,0
04-24-2023 14:00:00,0,0,0.0001,0
04-24-2023 14:15:00,0,0.0002,0.4983,0
04-24-2023 14:30:00,0,0.0003,0.7985,0
04-24-2023 14:45:00,0,0.0003,0.4305,0
04-24-2023 15:00:00,0,0,0.0001,0
04-24-2023 15:15:00,0,0,0.0001,0
04-24-2023 15:30:00,0,0,0.0001,0
04-24-2023 15:45:00,0,0,0.0001,0
04-24-2023 16:00:00,0,0,0.1357,0.0157
04-24-2023 16:15:00,0,0.0003,0.7711,0.079
04-24-2023 16:30:00,0,0.0001,0.7721,0.0791
